"Accession","Description","abundance_stoichiometry_1",",idirt_1_a","idirt_1_b","idirt_1_c","idirt_1_d","bf_1","median_ratio_1","abundance_stoichiometry_2","idirt_2_a","idirt_2_b","idirt_2_c","idirt_2_d","bf_2","median_ratio_2","Gene","average_stochiometry","group","label"
"11","P14923","Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3",0.0407890282106466,0.450766000284599,0.733892542713943,0.522980900947391,0.681551188853325,0.367210615112886,0.602266044900358,0.0533942047712615,0.801935966361638,0.898171367282086,0.923453573710965,0.902298050415341,15.1660806735561,0.900234708848713,"JUP",0.047091616490954,"Unstable interactor",""
"12","P11142","Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1",0.0403784980736768,0.500161448911315,0.446730343658234,0.465770057095769,0.523806367862794,-0.848685438692728,0.482965753003542,0.0573999517973269,0.764946264765478,0.851884464724011,0.715840512348073,0.777678564097752,6.82484846112239,0.771312414431615,"HSPA8",0.0488892249355019,"Background",""
"13","P10809","60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0.0154923250308741,0.444291155813437,0.397839147737616,0.489848140103691,0.552466254579677,-0.838057679596001,0.467069647958564,0.0152790784101529,0.674195897038413,0.935431125308847,0.541705637874061,0.45660753800899,0.975297803633509,0.607950767456237,"HSPD1",0.0153857017205135,"Background",""
"14","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",0.0750746758617021,0.23702261561226,0.4405924511264,0.472836885879116,0.472989861183798,-0.327841960306065,0.456714668502758,0.0449164431230283,0.529017346085243,0.0800762689419283,0.537287509731417,0.550452967745238,-0.0946700278450674,0.53315242790833,"SLC25A5",0.0599955594923652,"Background",""
"15","E9PDC3","Armadillo repeat protein deleted in velo-cardio-facial syndrome OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1",0.0139504993467751,0.519069500157351,0.725022590641291,0.463091078730839,0.492886873941777,-0.442718643670124,0.505978187049564,0.0243724724305514,0.824427679680148,0.673829919695867,0.778109407913462,0.854746653241842,7.16399765713066,0.801268543796805,"ARVCF",0.0191614858886632,"Unstable interactor",""
"16","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",0.0882053057278595,0.78684395057427,0.75040628729384,0.799296609225927,0.813777954865587,9.51986380372978,0.793070279900098,0.0220433935096078,0.370101302912601,0.302101539674224,0.266825119044216,0.327153418453084,3.2282251173005,0.314627479063654,"VDAC1",0.0551243496187337,"Random hit",""
"17","P19474","E3 ubiquitin-protein ligase TRIM21 OS=Homo sapiens OX=9606 GN=TRIM21 PE=1 SV=1",0.0172638843935519,0.986084801702267,0.989433271315966,0.977163690890353,0.98473934329882,29.6235638786438,0.985412072500544,0.000510259799563224,0.0796747763045858,0.021175279958374,0.166543131206338,0.11165053005886,20.5939465105709,0.095662653181723,"TRIM21",0.00888707209655754,"Random hit",""
"18","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",0.0978216973862231,0.840444751921341,0.862290092860979,0.8953603844071,0.795058774970898,14.6058676499435,0.85136742239116,0.0336005731230695,0.276185907324938,0.23971930443252,0.284907744224768,0.106934800915769,8.5182548745874,0.257952605878729,"AZGP1",0.0657111352546463,"Random hit",""
"19","P11021","Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2",0.0230230392624877,0.647637746980986,0.622617987998231,0.478887712107092,0.676816546323889,0.583720320620118,0.635127867489609,0.0155230026251029,0.632043152675202,0.857856068511999,0.918334870888709,0.763302921368164,7.84318663953411,0.810579494940082,"HSPA5",0.0192730209437953,"Unstable interactor",""
"20","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",0.00424454563065963,0.700527269134299,0.42295368655819,0.4159079253901,0.214883601891737,-0.681855477909872,0.419430805974145,0.00510914886286966,0.844820027102701,0.430406023366441,0.666204887271946,0.778632523698447,1.88234710437636,0.722418705485196,"ATAD3B",0.00467684724676465,"Background",""
"21","Q99569","Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=2",0.0186334894921803,0.929996765741045,0.90910124696008,0.749124878945364,0.911005888853716,17.135779942777,0.910053567906898,0.0148154866275922,0.911579641138084,0.956526020801867,0.820607696218445,0.839474448532545,15.2195634189219,0.875527044835315,"PKP4",0.0167244880598863,"Stable interactor","PKP4"
"22","P08238","Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4",0.0257466580318221,0.524280170190145,0.480885309466032,0.693543590218951,0.474589560660086,-0.520243947054459,0.502582739828089,0.029696467523067,0.537465070630199,0.523300547082042,0.329868821859269,0.424520049879772,-0.512963548588115,0.473910298480907,"HSP90AB1",0.0277215627774445,"Background",""
"23","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",0.0395483183878623,0.920153066118146,0.868834862312339,0.927103809126669,0.94932222727788,21.5076901908062,0.923628437622407,0.0333819802550248,0.915470754464198,0.791578147766089,0.965105841647517,0.985642141472551,18.4458254604375,0.940288298055857,"SLC3A2",0.0364651493214436,"Stable interactor","SLC3A2"
"24","P07355","Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2",0.0433520990380618,0.625821529169307,0.461489254598053,0.691520635183948,0.508066381458114,-0.129326352928775,0.566943955313711,0.0459575609294025,0.590729754715885,0.49184176640364,0.634694253645068,0.390989877734962,-0.835095556173752,0.541285760559762,"ANXA2",0.0446548299837322,"Background",""
"25","P05109","Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1",0.101156189831918,0.757384387349512,0.716977760653286,0.833900918746772,0.695403224683701,6.94818685788214,0.737181074001399,0.0706388123109552,0.796707455550106,0.452311154246491,0.659098793574549,0.477935179453988,-0.231873772251998,0.568516986514268,"S100A8",0.0858975010714368,"Unstable interactor",""
"26","P04083","Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2",0.0303690932737435,0.668364298451299,0.737571963512302,0.739238762960305,0.59962367210186,3.36563266265977,0.7029681309818,0.0289663587243542,0.845264409914117,0.856044787710644,0.695048465013815,0.81577957236835,8.57552544768492,0.830521991141233,"ANXA1",0.0296677259990488,"Stable interactor","ANXA1"
"27","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",0.00636975632982658,0.189662165087988,0.269267179098209,0.249939925779205,0.136316880592456,7.10573961654623,0.219801045433597,0.0354654982963962,0.559770648454532,0.81640802904974,0.728078800459458,0.844789830933529,4.43384758357396,0.772243414754599,"SLIRP",0.0209176273131114,"Random hit",""
"28","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",0.0299311916255959,0.642374295949908,0.972277189013663,0.946797047787658,0.538600878984284,8.54616372338164,0.794585671868783,0.000870109179882362,0.0187955322616315,0.30254724616894,0.393542451813846,0.52880753497223,3.46733046111742,0.348044848991393,"PRPF8",0.0154006504027391,"Random hit",""
"29","P25705","ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",0.00918542628474093,0.346121338746465,0.304466182197901,0.13576874297365,0.422918450355845,2.34643449095941,0.325293760472183,0.0263930253123562,0.756718663700267,0.886937033611383,0.68581815900964,0.827701299276375,7.6031955911324,0.792209981488321,"ATP5F1A",0.0177892257985486,"Background",""
"30","Q5T5P2","Sickle tail protein homolog OS=Homo sapiens OX=9606 GN=KIAA1217 PE=1 SV=2",0.0108217703042909,0.558104586422498,0.633697149038489,0.493754780635321,0.527563506410248,-0.401209779288999,0.542834046416373,0.0209957430186073,0.885828141068917,0.77043546166515,0.773343429465919,0.876773555568003,10.3699262893399,0.825058492516961,"KIAA1217",0.0159087566614491,"Unstable interactor",""
"31","P56945","Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=2",0.00297627812645139,0.186511595995617,0.431646960237536,0.127041366112741,0.316238576284553,3.98303187808556,0.251375086140085,0.00516712723040532,0.311595128989134,0.446146878252282,0.484227895340781,0.424481828367256,0.0476828592354659,0.435314353309769,"BCAR1",0.00407170267842836,"Background",""
"32","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",0.0418552702952252,0.298459040439811,0.307151683526116,0.220820865898844,0.304730148462422,3.16940213369427,0.301594594451116,0.151573393136433,0.778754588208652,0.806313758072885,0.689646110733107,0.774801761889963,5.86944855125341,0.776778175049307,"H4C1",0.0967143317158289,"Random hit",""
"33","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",0.0646017578848496,0.447224428716464,0.446271537901213,0.501319889189329,0.508149237710119,-0.845211441358029,0.474272158952897,0.115832477234967,0.91519109375193,0.915090590675952,0.871770572304397,0.90196637550139,17.0837304185243,0.908528483088671,"RPS27A",0.0902171175599081,"Background",""
"34","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",0.164545518076074,0.935477040888018,0.845649356936769,0.989978231731435,0.779950369463271,18.4419268288205,0.890563198912394,0.014332193866354,0.87383849280391,0.0689094785719826,0.562907301190918,0.108879038251517,0.296525995939147,0.335893169721217,"LMNA",0.0894388559712141,"Background",""
"35","H0YFD6","Enoyl-CoA hydratase OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2",0.00574779286009478,0.00451511250344529,0.00868762943272535,0.00538630165822484,0.00659236290516912,26.3783697694937,0.00598933228169698,0.38659336097752,0.981050304946566,0.972983265378233,0.983037217263425,0.97894952660398,25.763728474983,0.979999915775273,"HADHA",0.196170576918807,"Random hit",""
"36","F8W6I7","Helix-destabilizing protein OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=2",0.0268875315080997,0.635997533253213,0.699930722492935,0.808169067923958,0.726162434370079,4.94868636412389,0.713046578431507,0.0142774765745945,0.344370690617264,0.418225358420111,0.383406063492478,0.306817728902594,1.41114072345783,0.363888377054871,"HNRNPA1",0.0205825040413471,"Background",""
"37","P17302","Gap junction alpha-1 protein OS=Homo sapiens OX=9606 GN=GJA1 PE=1 SV=2",0.00772141281116804,0.888782438788448,0.928965230396811,1,0.654865370187079,16.45161016182,0.908873834592629,0.00267322428547351,0.22964738854555,0.460031997717716,0.262804058549078,0.476107135787545,1.6082291007995,0.361418028133397,"GJA1",0.00519731854832078,"Background",""
"38","Q14157","Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2",0.0330617302995287,0.59579223224199,0.573813560680847,0.545932355885742,0.794377428911799,1.15110469022443,0.584802896461419,0.00977569297772002,0.260497879376613,0.563240976845109,0.291148784615042,0.205896885970494,2.62238842585452,0.275823331995827,"UBAP2L",0.0214187116386244,"Background",""
"39","Q99623","Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2",0.013244393148515,0.44850177917476,0.383836080192085,0.188886341772837,0.458700167413034,0.309198787966672,0.416168929683423,0.0130436233558608,0.710623826032039,0.626778348224922,0.766386764877511,0.66954124192031,2.3994047538651,0.690082533976175,"PHB2",0.0131440082521879,"Background",""
"40","P06576","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",0.0130789997905983,0.064282126880478,0.0466118493804311,0.0839601627375387,0.0972671246415562,18.8561449181165,0.0741211448090084,0.219699126444561,0.959551658955526,0.972549612967305,0.949881314277163,0.973511170530366,23.9513480519837,0.966050635961415,"ATP5F1B",0.116389063117579,"Random hit",""
"41","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",0.0172679016257268,0.239793599244472,0.259364960830408,0.0977606166541232,0.300771850851578,6.2679388306027,0.24957928003744,0.113412829326213,0.786108559435206,0.808139315987858,0.688073650139778,0.846543013730768,7.12816450072699,0.797123937711532,"H2AC20",0.0653403654759697,"Random hit",""
"42","P55084","Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3",0.00449680555522763,0.551374438947382,0.154416475624632,0.20766169270966,0.343407502814182,1.89606247606847,0.275534597761921,0.00542652964323898,0.47090172581146,0.344085183816429,0.748331232820978,0.330757279931343,-0.69753817162828,0.407493454813944,"HADHB",0.00496166759923331,"Background",""
"43","O75629","Protein CREG1 OS=Homo sapiens OX=9606 GN=CREG1 PE=1 SV=1",0.267676816214926,0.894627933752377,0.990977553169698,0.940550052976847,0.967600038657133,25.184724786547,0.95407504581699,0.0199363693828147,0.110890181195816,0.0342956949830052,0.0233989133102893,0.107989115403324,23.4984516658597,0.0711424051931647,"CREG1",0.14380659279887,"Random hit",""
"44","A0A0G2JIW1","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",0.0234160560330068,0.803330396539514,0.784768722207856,0.912675192961315,0.773086420326145,11.9751685068569,0.794049559373685,0.0101519537185187,0.831906664366301,0.236013251097134,0.59542827977278,0.337427485485257,-0.830543343597006,0.466427882629019,"HSPA1B",0.0167840048757628,"Background",""
"45","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",0.0357630689045709,0.800499032317285,0.784988344777242,0.81789152297489,0.820059807849589,10.9441595853258,0.809195277646087,0.011915676742436,0.679460942514247,0.767121297303571,0.694310088610967,0.838826460451697,4.85610914411091,0.730715692957269,"PDIA3",0.0238393728235035,"Stable interactor","PDIA3"
"46","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",0.0465863023767616,0.652404809346504,0.627248612636161,0.240615549654703,0.824925060581071,0.131153285799837,0.639826710991332,0.0214552184720994,0.0586643445298797,0.0908429270674677,0.391538159226978,0.476285988483246,6.61285595326172,0.241190543147223,"RAE1",0.0340207604244305,"Background",""
"47","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",0.0788773906203444,0.439367523265295,0.439868522920112,0.427985344506062,0.433935523215913,-0.65480582361807,0.436651523240604,0.0715109017467489,0.557640875223409,0.507302564887198,0.493985373425478,0.566964502207602,-0.823499680605145,0.532471720055304,"HSPB1",0.0751941461835466,"Background",""
"48","P38646","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",0.00953044048774089,0.388591500880606,0.416889979760829,0.382097417753383,0.33282230626453,0.10266526015717,0.385344459316994,0.0123724158281296,0.780068570403078,0.742896036256164,0.771648695549831,0.808857047278499,6.71543735848519,0.775858632976455,"HSPA9",0.0109514281579352,"Background",""
"49","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",0.023689712849965,0.620527215550102,0.621841319058126,0.439294810796484,0.562407389364622,-0.295578021801976,0.591467302457362,0.0315258457251917,0.721980322223303,0.842583705174907,0.617945959302802,0.803571204431323,4.94144604380039,0.762775763327313,"PRDX1",0.0276077792875784,"Unstable interactor",""
"50","P08670","Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4",0.00355665451460984,0.105963833135545,0.102584637491908,0.0829817019564102,0.0827205725041186,16.7798788917089,0.092783169724159,0.0345768648810635,0.988916806396521,0.884707310540698,0.944335117095479,0.677296740392415,14.4182109358826,0.914521213818089,"VIM",0.0190667596978367,"Random hit",""
"51","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",0.0107657809081479,0.512045016215548,0.336502668150284,0.250604330518714,0.46904320558608,-0.115205140267628,0.402772936868182,0.0101277371294109,0.627879489319455,0.609976390826791,0.715289724090029,0.788358034345023,2.08882530089051,0.671584606704742,"SLC25A6",0.0104467590187794,"Background",""
"52","P31943","Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4",0.00734360478742291,0.409856225283371,0.387397252516639,0.455059677031857,0.364703707474899,-0.304458586694689,0.398626738900005,0.00647860839372074,0.556227278112445,0.641629011603145,0.564631774747972,0.539622301855977,-0.511407269799553,0.560429526430208,"HNRNPH1",0.00691110659057182,"Background",""
"53","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",0.0463316188458264,0.867478757153734,0.920986128290021,0.863480646704538,0.868162718176867,17.6709519299859,0.8678207376653,0.01483449016036,0.440653087314246,0.152476296437335,0.241126789439188,0.19167468604336,6.49991892378276,0.216400737741274,"FABP5",0.0305830545030932,"Random hit",""
"54","A0A087X0X3","Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1",0.0391121050248587,0.917309123073605,0.591867931614144,0.688503548956337,0.811348902321689,7.02055293257165,0.749926225639013,0.00762045301011452,0.508716844462977,0.0805063955669294,0.570601054258794,0.0482663928904565,3.8821702874331,0.294611620014953,"HNRNPM",0.0233662790174866,"Random hit",""
"55","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",0.0315115968568992,0.335608177469051,0.308664638175042,0.292469621170768,0.341089900170686,1.72127692876446,0.322136407822047,0.087429106237738,0.977620422431178,1,0.97579949422688,0.987205426911683,26.5174508648632,0.982412924671431,"SPINT1",0.0594703515473186,"Background",""
"56","P35232","Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1",0.00343081870292009,0.302417710027712,0.21377269880124,0.41794293343461,0.509713257767489,0.514223976189883,0.360180321731161,0.00445937113099749,0.514145760626531,0.637182188058676,0.651763864640013,0.654214545565782,0.0812891905688784,0.644473026349344,"PHB",0.00394509491695879,"Background",""
"57","P14618","Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4",0.00877489107619019,0.126933477867632,0.130883973939992,0.10970612263759,0.177570868865155,12.8242445336092,0.128908725903812,0.0415264923556306,0.919112025566036,0.958481477135749,0.880347112477638,0.786553538961428,15.6077300161786,0.899729569021837,"PKM",0.0251506917159104,"Random hit",""
"58","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",0.0362290213556224,0.260198158974768,0.153403391774982,0.218597428244301,0.257258688776781,6.39978058758667,0.237928058510541,0.163684152599714,0.997466555902471,0.988385036312359,0.996655436552079,0.990970375128966,27.5401403137835,0.993812905840523,"SF3B1",0.0999565869776682,"Random hit",""
"59","P52597","Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3",0.00620293520066471,0.622783358757409,0.414185210525015,0.479212711258746,0.437478351219227,-0.845737428832282,0.458345531238986,0.00761276721475218,0.460190266674503,0.728515960407164,0.615164312471274,0.727752042555775,0.481478535908842,0.671458177513525,"HNRNPF",0.00690785120770844,"Background",""
"60","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",0.026303865836412,0.139485646641579,0.188961560857986,0.195530749198778,0.171466226219306,9.76159771461709,0.180213893538646,0.303487676322078,0.82091697552219,0.821464336286565,0.759861543188989,0.832167652446319,8.98955999037545,0.821190655904377,"H2BC18",0.164895771079245,"Random hit",""
"61","F8VVM2","Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",0.0197265414402252,0.510998101098901,0.36207160180255,0.408537824391309,0.395449891014401,-0.497223996890568,0.401993857702855,0.016033385168868,0.721629894540067,0.76642397493704,0.609875740067331,0.43680667266003,0.499267270633933,0.665752817303699,"SLC25A3",0.0178799633045466,"Background",""
"62","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",0.100836099571376,0.616082358675726,0.799206295815573,0.799867872963268,0.746683174424446,6.28366228149716,0.77294473512001,0.0652691455154569,0.620962625604959,0.461934383115864,0.532533424377693,0.567040936758742,-0.762647092983889,0.549787180568218,"HBA1",0.0830526225434166,"Unstable interactor",""
"63","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",0.00728792905414373,0.0634218356464925,0.310354079101789,0.357028095133399,0.377887183115852,3.41561808753902,0.333691087117594,0.01475033451208,0.71908821333212,0.738430500653329,0.669475308066157,0.704675307073142,3.01545930199668,0.711881760202631,"DSG2",0.0110191317831119,"Random hit",""
"64","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",0.00627277019582516,0.259227291446364,0.277875085083873,0.255000689553632,0.36636875844973,2.87055134881076,0.268551188265119,0.0193202698771705,0.698231974665379,0.884036813157984,0.665466095713037,0.861815229014598,6.80352933420962,0.780023601839988,"NCCRP1",0.0127965200364979,"Background",""
"65","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",0.027667765385442,0.976758076797429,0.956196128473204,1,0.977150978801569,28.7541441175029,0.976954527799499,0.000410730316604652,0.0264177458809763,0.0215736846427097,0.139427758845241,0.0148160783753356,25.7091837378668,0.023995715261843,"ILF3",0.0140392478510233,"Random hit",""
"66","Q01085","Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1",0.0195019333267786,0.29082281468617,0.577075871369218,0.324791431163261,0.558548864602534,-0.67565480191246,0.441670147882897,0.0365061634371543,0.660061607511238,0.687314010878628,0.657793098608382,0.671496197194883,1.51570756888725,0.665778902353061,"TIAL1",0.0280040483819664,"Background",""
"67","F8W8I6","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=1",0.0108318182415265,0.687347501524163,0.836234779625436,1,0.800513336740752,13.0317733126678,0.818374058183094,0.0013692661055684,0.249176763800981,0.124278180695045,0.0933066206623486,0.137945636134901,14.8373693632039,0.131111908414973,"TIA1",0.00610054217354747,"Random hit",""
"68","P61978","Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1",0.00201952269085276,0.713052012645325,0.632250100765279,0.0194153261360868,0.146229535241374,0.136782407134262,0.389239818003326,0.0032669746483322,0.704252397771742,0.305418770700533,0.701775839211951,1,1.7906838529362,0.703014118491847,"HNRNPK",0.00264324866959248,"Background",""
"69","B4DY08","Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1",0.00247873895782493,0.12706250390612,0.232508191279718,0.503501578182598,0.218755542299147,3.72972272502811,0.225631866789432,0.00976011517096364,0.829204082267746,0.776749076578017,0.532192324359746,0.407537319167739,0.562913872217528,0.654470700468882,"HNRNPC",0.00611942706439428,"Background",""
"70","Q9Y230","RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3",0.0031778546924965,0.754640613230074,0.600301108039178,0.529348111133425,0.394139714640709,-0.164951909157243,0.564824609586302,0.00279937638098042,0.904187676258747,0.593237329192777,0.315677944031787,0.569873976011503,-0.245820052663512,0.58155565260214,"RUVBL2",0.00298861553673846,"Background",""
