"Accession","Description","abundance_stoichiometry_1",",idirt_1_a","idirt_1_b","idirt_1_c","idirt_1_d","bf_1","median_ratio_1","abundance_stoichiometry_2","idirt_2_a","idirt_2_b","idirt_2_c","idirt_2_d","bf_2","median_ratio_2","Gene","average_stochiometry","group","label"
"11","P14923","Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3",0.0623293413305302,0.360641742868172,0.403615519924923,0.405281044555072,0.425740557517804,-0.207573439695675,0.404448282239997,0.109316853617993,0.605607133534195,0.68785891387695,0.867074685078534,0.740185111049982,3.69004540029961,0.714022012463466,"JUP",0.0858230974742618,"Background",""
"12","P11142","Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1",0.064239816050577,0.426181358501465,0.397960709179888,0.451995761302639,0.455124048673207,-0.617925220803844,0.439088559902052,0.0841724595305832,0.713713539736997,0.61651701479117,0.653353925897627,0.717846308969243,1.69167832080666,0.683533732817312,"HSPA8",0.0742061377905801,"Background",""
"13","P10809","60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0.0382974319336782,0.40859331030029,0.38457664844389,0.884113837188396,0.28274286288688,-0.847046289846378,0.39658497937209,0.0255506181145315,0.53069069627723,0.632577050292165,0.781377905929379,0.570597353708334,0.398967925442363,0.60158720200025,"HSPD1",0.0319240250241048,"Background",""
"14","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",0.111098985194126,0.429887373220777,0.135845027873963,0.431235874747171,0.435501582101767,0.586032592813866,0.430561623983974,0.0859690090182449,0.508218741288405,0.519311044785704,0.504359488571438,0.514916304174948,-0.848769947212946,0.511567522731676,"SLC25A5",0.0985339971061856,"Background",""
"15","E9PDC3","Armadillo repeat protein deleted in velo-cardio-facial syndrome OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1",0.0120427605384448,0.209153128772394,0.34884134639672,0.212823188441591,0.33112459854163,3.42676759606576,0.27197389349161,0.0645348741086515,0.854470103036549,0.965404614664998,0.842154609893769,0.95077717192287,16.4503726851696,0.90262363747971,"ARVCF",0.0382888173235481,"Random hit",""
"16","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",0.110368550433697,0.601066871509344,0.586183385403343,0.678615237220727,0.636666430422722,0.931623906990044,0.618866650966033,0.0671540656671894,0.517567937942568,0.452203400564102,0.329546680660861,0.274124000389487,0.35839916601387,0.390875040612481,"VDAC1",0.0887613080504432,"Background",""
"17","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",0.16854546866126,0.646027372369212,0.701544355398363,0.81524420389804,0.778950048669394,5.49379258212768,0.740247202033878,0.0928963455113937,0.216047301739808,0.443333970910068,0.300957058904505,0.284950462076041,2.96752659329731,0.292953760490273,"AZGP1",0.130720907086327,"Background",""
"18","P11021","Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2",0.0333416725724829,0.485796536460764,0.470077779639497,0.654224283501337,0.526575113833635,-0.647275007129381,0.5061858251472,0.0285761669947772,0.881240300500582,0.715882896588955,0.79036884794537,0.908916428294495,9.71026250641065,0.835804574222976,"HSPA5",0.0309589197836301,"Unstable interactor",""
"19","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",0.00988757226196954,0.235879736657275,0.490654829115699,0.442943519491561,0.511544126555371,-0.492034611578024,0.46679917430363,0.0165784879230048,0.536933569614587,0.611238351620956,0.67315964363628,0.682426644906811,0.337054972258247,0.642198997628618,"ATAD3B",0.0132330300924872,"Background",""
"20","Q99569","Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=2",0.023084997149702,0.662988315191499,0.74378498835712,0.700209159907594,0.7154766326805,3.93135289091825,0.707842896294047,0.0199432794812858,0.68994285140868,0.804777517414317,0.714224443595978,0.882802491760566,6.25678740887019,0.759500980505148,"PKP4",0.0215141383154939,"Stable interactor","PKP4"
"21","P08238","Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4",0.0372527938728014,0.478307584617041,0.351521374690118,0.36947196521312,0.319878875888871,0.120374980569087,0.360496669951619,0.0463513972327173,0.499222186498658,0.312102412236375,0.482366152358027,0.512747303361434,-0.55822138897064,0.490794169428343,"HSP90AB1",0.0418020955527593,"Background",""
"22","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",0.0356132265987526,0.846451893676279,0.683456817047751,0.699572349879252,0.795683521189703,6.73501379995071,0.747627935534478,0.0253366212165828,0.787741008865209,0.913916192996777,0.804751835177762,0.703737992904669,8.16689780092395,0.796246422021486,"SLC3A2",0.0304749239076677,"Stable interactor","SLC3A2"
"23","P07355","Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2",0.0478583104417259,0.229950329540003,0.395046260837104,0.47224915954829,0.30721542033927,0.761495291764012,0.351130840588187,0.0884400876652297,0.383222901952961,0.563062303857635,0.642976987605012,0.577540492098221,-0.765578130086351,0.570301397977928,"ANXA2",0.0681491990534778,"Background",""
"24","P05109","Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1",0.121296561755759,0.35021194576702,0.459942287199521,0.471326958985975,0.865107917626449,-0.627061982769976,0.465634623092748,0.100412827674525,0.584381020745908,0.838562081408891,0.434361686451975,0.589727271977394,0.0507520004851614,0.587054146361651,"S100A8",0.110854694715142,"Background",""
"25","P04083","Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2",0.0293523591504491,0.272243977941879,0.369152815887455,0.489033224369569,0.456745938705076,-0.176713447404158,0.412949377296266,0.0365363963251207,0.598461641816937,0.705552629200187,0.798231289447788,0.719982014903684,2.82339448642679,0.712767322051935,"ANXA1",0.0329443777377849,"Background",""
"26","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",0.0817453755811799,0.428148049056559,0.392582885403281,0.410143594771661,0.290911409053598,0.107984766527487,0.401363240087471,0.101437815221601,0.604078186767625,0.40092648726327,0.565248403983688,0.528177451237814,-0.831530813631301,0.546712927610751,"SLIRP",0.0915915954013904,"Background",""
"27","P25705","ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",0.0180827567677662,0.260451838075531,0.26802443159009,0.403343572600818,0.166000890225176,3.47176575730003,0.264238134832811,0.0412194022389534,0.624165469953553,0.575560332384822,0.800930112941299,0.743850036006583,2.06528391507141,0.684007752980068,"ATP5F1A",0.0296510795033598,"Background",""
"28","Q5T5P2","Sickle tail protein homolog OS=Homo sapiens OX=9606 GN=KIAA1217 PE=1 SV=2",0.00709146083750388,0.319416947956515,0.406189768274205,0.31970423845842,0.438702000205131,0.29787881976552,0.362947003366312,0.0206484521446925,0.835585677071141,0.709002720624446,0.984841108308288,0.572739887403093,6.39667835512156,0.772294198847794,"KIAA1217",0.0138699564910982,"Background",""
"29","P56945","Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=2",0.00229947045709869,0.190142603854761,0.0495324720544263,0.466123493152006,0.165685208126224,6.48017541307116,0.177913905990493,0.011258078210103,0.712888586812382,0.655799618129247,0.760259526833511,0.728425856639225,3.20154823405403,0.720657221725803,"BCAR1",0.00677877433360083,"Random hit",""
"30","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",0.0505941345014587,0.190001754884225,0.167122031251303,0.245583799465166,0.269293202913395,6.49538202681029,0.217792777174696,0.237361376258232,0.705343046367531,0.779151076674919,0.833364570459238,0.807941972019152,6.78506934380022,0.793546524347035,"H4C1",0.143977755379845,"Random hit",""
"31","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",0.0805660213266037,0.157995452946628,0.303177065636961,0.373859536458191,0.385869807433062,2.19825770350141,0.338518301047576,0.209332155300065,0.788606415497312,0.837519061258758,0.904396437928013,0.897128529518947,12.307926753277,0.867323795388852,"RPS27A",0.144949088313335,"Background",""
"32","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",0.166659072166095,0.71430439565524,0.795954646508609,0.814849420404763,0.976812618890196,11.7036271254079,0.805402033456686,0.025856156998852,0.142706225807106,0.188100892217465,0.144817885095376,0.311744033198011,9.66612644446938,0.166459388656421,"LMNA",0.0962576145824734,"Random hit",""
"33","H0YFD6","Enoyl-CoA hydratase OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2",0.0104031568764685,0.00905159047660795,0.0075111664475078,0.00763665391758053,0.0126696258018117,25.1509896838114,0.00834412219709424,0.70225487815164,0.974151892251548,0.974417023672713,0.984745088941245,0.977176863056418,24.2852390366556,0.975796943364566,"HADHA",0.356329017514054,"Random hit",""
"34","F8W6I7","Helix-destabilizing protein OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=2",0.042048724230891,0.597301454584815,0.369979296338151,0.54093212246087,0.488111988470602,-0.832899571410607,0.514522055465736,0.0297388768784713,0.467067122789647,0.356481267431009,0.403313523356077,0.317519151590911,0.523859065089739,0.379897395393543,"HNRNPA1",0.0358938005546812,"Background",""
"35","Q14157","Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2",0.0478292052286132,0.29560724749974,0.471005835298686,0.556552209028652,0.525382982161482,-0.804714289637137,0.498194408730084,0.021326975468404,0.483219670901758,0.326372794551618,0.319974545135233,0.0536030081409729,3.65009797557557,0.323173669843426,"UBAP2L",0.0345780903485086,"Background",""
"36","Q99623","Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2",0.0244295192444969,0.425004085083402,0.381106812254029,0.45455371065356,0.400295507991507,-0.432916555413467,0.412649796537455,0.0230215746534959,0.588569542097388,0.579376759454013,0.780179491046455,0.710545527990457,1.3462679913781,0.649557535043922,"PHB2",0.0237255469489964,"Background",""
"37","Q96S66","Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1 PE=1 SV=1",0.0123594105463229,1,0.953152756553756,1,1,28.3937070721406,1,0.00222704051851104,0.070824752927164,0.357015073804268,0.266588880648623,0.152914698269741,8.57195336813705,0.209751789459182,"CLCC1",0.00729322553241699,"Random hit",""
"38","P06576","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",0.0224528910649113,0.0330719860300299,0.127015443603768,0.0948430214060976,0.0591550121556903,17.6957895643319,0.0769990167808939,0.343052366683726,0.897174929862152,0.910442770876168,0.94497534962059,0.929618336185793,18.1553500768112,0.92003055353098,"ATP5F1B",0.182752628874319,"Random hit",""
"39","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",0.0431704461807577,0.224375297801306,0.14851781406204,0.247885857191203,0.228509323999123,6.84866081916138,0.226442310900215,0.173387093370549,0.715136451563238,0.726377175324197,0.825709688246439,0.774405822931589,5.5256574983603,0.750391499127893,"H2AC20",0.108278769775653,"Random hit",""
"40","P55084","Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3",0.00766580030364684,0.143357261148595,0.395438774343037,0.301988524212493,0.584170277091168,0.629670187773081,0.348713649277765,0.009438540781977,0.568519773570859,0.570460098397815,0.821676230097264,0.876671989775631,2.97410705957381,0.69606816424754,"HADHB",0.00855217054281192,"Background",""
"41","O75629","Protein CREG1 OS=Homo sapiens OX=9606 GN=CREG1 PE=1 SV=1",1.30279640150247,0.979595813218303,0.982279466939223,0.979627767856505,0.922027259486072,25.7010342405098,0.979611790537404,0.0433346089549363,0.170508376562564,0.113915870745943,0.0225047729715074,0.0953106018383083,18.0703607624414,0.104613236292126,"CREG1",0.673065505228701,"Random hit",""
"42","A0A0G2JIW1","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",0.0405548572007079,0.730462239954947,0.606655433079824,0.735704270859111,0.842491865815378,5.12309764492621,0.733083255407029,0.0147546416186758,0.410796590991001,0.604897675111779,0.563414593188935,0.410545383689655,-0.83538348675342,0.487105592089968,"HSPA1B",0.0276547494096918,"Background",""
"43","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",0.0508052275360461,0.64349744087585,0.524406165118221,0.624488510967846,0.727174089289771,1.0485667522355,0.633992975921848,0.0218240901480328,0.766068416514441,0.738105899318741,0.649894330460853,0.721559698020458,3.40512352455135,0.729832798669599,"PDIA3",0.0363146588420394,"Unstable interactor",""
"44","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",0.132418686628523,0.661898026604506,0.727023212535057,0.880764532161415,0.77654410467567,7.06558479257561,0.751783658605363,0.0438363155833039,0.0926955003137002,0.253994242110823,0.377161972673556,0.496330413918034,3.23065004781402,0.31557810739219,"RAE1",0.0881275011059137,"Random hit",""
"45","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",0.0743247180215467,0.343114002421972,0.472590519340516,0.459412989937356,0.416240363664512,-0.519943580326243,0.437826676800934,0.0759600204481311,0.49755162532903,0.579969302843942,0.476920367212799,0.532054406955904,-0.837988566154903,0.514803016142467,"HSPB1",0.0751423692348389,"Background",""
"46","P38646","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",0.0445706566587863,0.373105679700784,0.384886518838917,0.44006963600193,0.40665549894813,-0.243187968947442,0.395771008893524,0.0308858964168551,0.923293501357844,0.641604142235799,0.702842873385703,0.786199767492953,5.69335023718691,0.744521320439328,"HSPA9",0.0377282765378207,"Background",""
"47","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",0.0524607772606121,0.420939140749307,0.530498916773401,0.608798021916871,0.37100242494665,-0.848498216914765,0.475719028761354,0.0514270349230988,0.514993454096887,0.556754241476425,0.652618388787466,0.66143039029558,-0.20627252534959,0.604686315131946,"PRDX1",0.0519439060918555,"Background",""
"48","P08670","Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4",0.0176684719291929,0.0812185075743482,0.207470437959895,0.206085308179356,0.235498890911546,8.84113008166978,0.206777873069626,0.0620736588353071,0.798166004502272,0.730889571709635,0.93649538637543,0.935768746727058,11.7542900516784,0.866967375614665,"VIM",0.03987106538225,"Random hit",""
"49","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",0.0146877728756511,0.262178174993584,0.527422896945477,0.459793504761425,0.478970431784268,-0.611713980450239,0.469381968272846,0.0126727882375798,0.554443561096027,0.588388978535064,0.353241390408151,0.633841337116715,-0.807323232797797,0.571416269815546,"SLC25A6",0.0136802805566155,"Background",""
"50","P31943","Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4",0.0252194610839173,0.448724245896444,0.374651322834571,0.590851732128603,0.382000668337182,-0.7398155440157,0.415362457116813,0.0170185530524992,0.584851032582738,0.621891767977016,0.490279010022416,0.596178126281376,-0.50993395710345,0.590514579432057,"HNRNPH1",0.0211190070682083,"Background",""
"51","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",0.0710031342586518,0.718769416379515,0.629057772881184,0.799653610851846,0.910546918263867,7.25008648765765,0.759211513615681,0.035596119162814,0.139314540125836,0.608649343970596,0.278805158656069,0.228372922844416,2.85041079097319,0.253589040750242,"FABP5",0.0532996267107329,"Background",""
"52","A0A087X0X3","Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1",0.0652479846577621,0.736214916527438,0.77723443996346,0.597058574670161,0.761228898248424,4.54454940729713,0.748721907387931,0.017555444717152,0.0749032339729195,0.481536173875964,0.341351952762048,0.592121359373723,0.856644014160717,0.411444063319006,"HNRNPM",0.041401714687457,"Background",""
"53","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",0.0683983806381554,0.34318421877211,0.481706466283418,0.42527230256225,0.473936600893308,-0.601728323144227,0.449604451727779,0.132035595917166,0.448985731828631,0.538164312281703,0.738501787277693,0.754233051907599,0.210180988263862,0.638333049779698,"SPINT1",0.10021698827766,"Background",""
"54","P35232","Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1",0.00659363556605008,0.125580835950032,0.339405961681155,0.236218076758403,0.263542389264269,5.14352363253572,0.249880233011336,0.0125826752922538,0.689936551393896,0.508758490061381,0.824297497535045,0.648254838861568,1.44246170597182,0.669095695127732,"PHB",0.00958815542915192,"Background",""
"55","P14618","Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4",0.0203611034014993,0.0557094442674985,0.157154699531186,0.132948859938266,0.210369001187009,12.194148467236,0.145051779734726,0.0873303970749899,0.787052066656257,0.815180228215579,0.900188568177246,0.862249575014335,11.0283872769519,0.838714901614957,"PKM",0.0538457502382446,"Random hit",""
"56","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",0.0297778443939017,0.115959714161803,0.120981622764793,0.205920596268297,0.0216631545065679,14.1599914178348,0.118470668463298,0.249039555828121,0.984187767745653,0.933479643259783,0.857596204214449,0.998358491840134,20.5021382656444,0.958833705502718,"SF3B1",0.139408700111011,"Random hit",""
"57","P52597","Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3",0.0206114184582848,0.322301913117653,0.215181377196735,0.543279677971877,0.469762926408111,-0.0252655303080873,0.396032419762882,0.0199740327930815,0.646924522097671,0.516795778061753,0.82480554979415,0.423589851325429,-0.102684458290858,0.581860150079712,"HNRNPF",0.0202927256256832,"Background",""
"58","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",0.0686051300500663,0.165473748261831,0.183787290488182,0.205601806579753,0.224499483291765,7.99274380637188,0.194694548533968,0.475585511040169,0.744875767009169,0.754353557433864,0.803766146680099,0.799173166853567,6.42056038644044,0.776763362143716,"H2BC18",0.272095320545117,"Random hit",""
"59","F8VVM2","Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",0.0321758068004337,0.540462891119516,0.487883117537147,0.323763570303088,0.337325056168126,-0.515037146409505,0.412604086852636,0.0428130836382746,0.661599692186806,0.584066988897135,0.571331307300639,0.612304074691981,-0.0268350386840508,0.598185531794558,"SLC25A3",0.0374944452193541,"Background",""
"60","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",0.109187245171076,0.524899806272568,0.48068619896306,0.606957817580876,0.725496195355854,0.00702345536123339,0.565928811926722,0.13054236067946,0.660194587780479,0.776837084416022,0.479113270154261,0.351690831601375,-0.576415574389608,0.56965392896737,"HBA1",0.119864802925268,"Background",""
"61","Q6ZXV5","Protein O-mannosyl-transferase TMTC3 OS=Homo sapiens OX=9606 GN=TMTC3 PE=1 SV=2",0.00582074869078326,0.253474302080812,0.923752186707952,0.886868953443201,0.267492454440789,-0.0322015944777139,0.577180703941995,0.00319453434380083,1,0.641513282240668,1,0.251018228990137,3.53899432602884,0.820756641120334,"TMTC3",0.00450764151729205,"Unstable interactor",""
"62","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",0.0286784079814391,0.320203591698709,0.05880055846659,0.322803934936842,0.412944024060154,3.27510155417241,0.321503763317775,0.051147797619383,0.557231370278456,0.474053740881504,0.723556875089249,0.556272848990913,-0.459421518573717,0.556752109634684,"DSG2",0.039913102800411,"Background",""
"63","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",0.152113100958226,0.311068674338802,0.327996729583306,0.33813754361425,0.316547313970884,1.56700459987137,0.322272021777095,0.138360819551976,0.325287116650543,0.308954753481205,0.413933467704814,0.290169713319584,2.05381686227621,0.317120935065874,"NCCRP1",0.145236960255101,"Background",""
"64","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",0.0341582282517941,0.80869436332737,0.762971993484856,0.811408382197965,0.89701653156936,11.2759255268243,0.810051372762668,0.00663968671490139,0.299344965435648,0.254339237331483,0.110867099706495,0.177734482234763,8.67013375026354,0.216036859783123,"ILF3",0.0203989574833477,"Random hit",""
"65","Q01085","Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1",0.0282171337107448,0.400153943577515,0.511497834292761,0.382472403668317,0.666128440182515,-0.846990452800769,0.455825888935138,0.0290798813413579,0.485354221054932,0.424098695091798,0.530091765982681,0.68687048008169,-0.810521598630537,0.507722993518807,"TIAL1",0.0286485075260513,"Background",""
"66","F8W8I6","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=1",0.0294674692983128,0.677487703108434,0.548818335691469,0.385304009474946,0.347133058515742,-0.847285566009552,0.467061172583207,0.054772971883088,0.929378444096692,0.743656935817966,0.514012693759246,0.720120397456944,3.75760832941028,0.731888666637455,"TIA1",0.0421202205907004,"Background",""
"67","P61978","Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1",0.00441432822349766,0.346491561423371,0.526934884775032,0.244192052987674,0.287315117434416,0.757729568983658,0.316903339428893,0.00686541658763072,0.662036336952006,0.615901859230727,0.387024140003992,0.533864302406383,-0.717555313936586,0.574883080818555,"HNRNPK",0.00563987240556419,"Background",""
"68","B4DY08","Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1",0.0239015186969521,0.297175453254837,0.242388572902001,0.401810585359308,0.452433828143224,0.83096224834734,0.349493019307073,0.0136134519561053,0.502758988293845,0.62066257207003,0.613527565714386,0.624601412249056,-0.295701800072938,0.617095068892208,"HNRNPC",0.0187574853265287,"Background",""
"69","Q9Y230","RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3",0.000855397973117483,0.217462906302752,0.141411732769878,0.145902843113651,0.558069431522777,3.86573485253658,0.181682874708202,0.00584816024931749,0.550139359503871,0.820327963429844,0.545022181270452,0.902110437036026,2.7648159942897,0.685233661466857,"RUVBL2",0.00335177911121749,"Background",""
"70","Q00839","Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6",0.0271620514824516,0.454834713031907,0.520653046698675,0.42398824364348,0.817297824657899,-0.445483624438913,0.487743879865291,0.00849108648054937,0.224790913679678,0.547831205461573,0.59279399398757,0.449094388163489,-0.57868277746257,0.498462796812531,"HNRNPU",0.0178265689815005,"Background",""
